ID,ARCHIVO,CATEGORÍA,SUBCATEGORÍA,TEMA,TEXTO,DIMENSIONES,TRANSPARENCIA,ORIGINAL_BASE,VARIANTE
16-eventos-005-blush-01,output\stickers\16-eventos\16-cena-blush-01.png,EVENTOS,texto,blush,CENA,900x450,RGBA,16-eventos-005-estilo-01,blush
16-eventos-005-sage-01,output\stickers\16-eventos\16-cena-sage-01.png,EVENTOS,texto,sage,CENA,900x450,RGBA,16-eventos-005-estilo-01,sage
16-eventos-005-sky-01,output\stickers\16-eventos\16-cena-sky-01.png,EVENTOS,texto,sky,CENA,900x450,RGBA,16-eventos-005-estilo-01,sky
16-eventos-005-sand-01,output\stickers\16-eventos\16-cena-sand-01.png,EVENTOS,texto,sand,CENA,900x450,RGBA,16-eventos-005-estilo-01,sand
16-eventos-005-neutral-01,output\stickers\16-eventos\16-cena-neutral-01.png,EVENTOS,texto,neutral,CENA,900x450,RGBA,16-eventos-005-estilo-01,neutral
16-eventos-005-multicolor-01,output\stickers\16-eventos\16-cena-multicolor-01.png,EVENTOS,texto,multicolor,CENA,900x450,RGBA,16-eventos-005-estilo-01,multicolor
16-eventos-005-lavender-02,output\stickers\16-eventos\16-cena-lavender-02.png,EVENTOS,texto,lavender,CENA,900x450,RGBA,16-eventos-005-estilo-02,lavender
16-eventos-005-blush-02,output\stickers\16-eventos\16-cena-blush-02.png,EVENTOS,texto,blush,CENA,900x450,RGBA,16-eventos-005-estilo-02,blush
16-eventos-005-sage-02,output\stickers\16-eventos\16-cena-sage-02.png,EVENTOS,texto,sage,CENA,900x450,RGBA,16-eventos-005-estilo-02,sage
16-eventos-005-sky-02,output\stickers\16-eventos\16-cena-sky-02.png,EVENTOS,texto,sky,CENA,900x450,RGBA,16-eventos-005-estilo-02,sky
16-eventos-005-sand-02,output\stickers\16-eventos\16-cena-sand-02.png,EVENTOS,texto,sand,CENA,900x450,RGBA,16-eventos-005-estilo-02,sand
16-eventos-005-neutral-02,output\stickers\16-eventos\16-cena-neutral-02.png,EVENTOS,texto,neutral,CENA,900x450,RGBA,16-eventos-005-estilo-02,neutral
16-eventos-005-multicolor-02,output\stickers\16-eventos\16-cena-multicolor-02.png,EVENTOS,texto,multicolor,CENA,900x450,RGBA,16-eventos-005-estilo-02,multicolor
16-eventos-005-lavender-03,output\stickers\16-eventos\16-cena-lavender-03.png,EVENTOS,texto,lavender,CENA,900x450,RGBA,16-eventos-005-estilo-03,lavender
16-eventos-005-blush-03,output\stickers\16-eventos\16-cena-blush-03.png,EVENTOS,texto,blush,CENA,900x450,RGBA,16-eventos-005-estilo-03,blush
16-eventos-005-sage-03,output\stickers\16-eventos\16-cena-sage-03.png,EVENTOS,texto,sage,CENA,900x450,RGBA,16-eventos-005-estilo-03,sage
16-eventos-005-sky-03,output\stickers\16-eventos\16-cena-sky-03.png,EVENTOS,texto,sky,CENA,900x450,RGBA,16-eventos-005-estilo-03,sky
16-eventos-005-sand-03,output\stickers\16-eventos\16-cena-sand-03.png,EVENTOS,texto,sand,CENA,900x450,RGBA,16-eventos-005-estilo-03,sand
16-eventos-005-neutral-03,output\stickers\16-eventos\16-cena-neutral-03.png,EVENTOS,texto,neutral,CENA,900x450,RGBA,16-eventos-005-estilo-03,neutral
16-eventos-005-multicolor-03,output\stickers\16-eventos\16-cena-multicolor-03.png,EVENTOS,texto,multicolor,CENA,900x450,RGBA,16-eventos-005-estilo-03,multicolor
16-eventos-006-lavender-01,output\stickers\16-eventos\16-salida-lavender-01.png,EVENTOS,texto,lavender,SALIDA,900x450,RGBA,16-eventos-006-estilo-01,lavender
16-eventos-006-blush-01,output\stickers\16-eventos\16-salida-blush-01.png,EVENTOS,texto,blush,SALIDA,900x450,RGBA,16-eventos-006-estilo-01,blush
16-eventos-006-sage-01,output\stickers\16-eventos\16-salida-sage-01.png,EVENTOS,texto,sage,SALIDA,900x450,RGBA,16-eventos-006-estilo-01,sage
16-eventos-006-sky-01,output\stickers\16-eventos\16-salida-sky-01.png,EVENTOS,texto,sky,SALIDA,900x450,RGBA,16-eventos-006-estilo-01,sky
16-eventos-006-sand-01,output\stickers\16-eventos\16-salida-sand-01.png,EVENTOS,texto,sand,SALIDA,900x450,RGBA,16-eventos-006-estilo-01,sand
16-eventos-006-neutral-01,output\stickers\16-eventos\16-salida-neutral-01.png,EVENTOS,texto,neutral,SALIDA,900x450,RGBA,16-eventos-006-estilo-01,neutral
16-eventos-006-multicolor-01,output\stickers\16-eventos\16-salida-multicolor-01.png,EVENTOS,texto,multicolor,SALIDA,900x450,RGBA,16-eventos-006-estilo-01,multicolor
16-eventos-006-lavender-02,output\stickers\16-eventos\16-salida-lavender-02.png,EVENTOS,texto,lavender,SALIDA,900x450,RGBA,16-eventos-006-estilo-02,lavender
16-eventos-006-blush-02,output\stickers\16-eventos\16-salida-blush-02.png,EVENTOS,texto,blush,SALIDA,900x450,RGBA,16-eventos-006-estilo-02,blush
16-eventos-006-sage-02,output\stickers\16-eventos\16-salida-sage-02.png,EVENTOS,texto,sage,SALIDA,900x450,RGBA,16-eventos-006-estilo-02,sage
16-eventos-006-sky-02,output\stickers\16-eventos\16-salida-sky-02.png,EVENTOS,texto,sky,SALIDA,900x450,RGBA,16-eventos-006-estilo-02,sky
16-eventos-006-sand-02,output\stickers\16-eventos\16-salida-sand-02.png,EVENTOS,texto,sand,SALIDA,900x450,RGBA,16-eventos-006-estilo-02,sand
16-eventos-006-neutral-02,output\stickers\16-eventos\16-salida-neutral-02.png,EVENTOS,texto,neutral,SALIDA,900x450,RGBA,16-eventos-006-estilo-02,neutral
16-eventos-006-multicolor-02,output\stickers\16-eventos\16-salida-multicolor-02.png,EVENTOS,texto,multicolor,SALIDA,900x450,RGBA,16-eventos-006-estilo-02,multicolor
16-eventos-006-lavender-03,output\stickers\16-eventos\16-salida-lavender-03.png,EVENTOS,texto,lavender,SALIDA,900x450,RGBA,16-eventos-006-estilo-03,lavender
16-eventos-006-blush-03,output\stickers\16-eventos\16-salida-blush-03.png,EVENTOS,texto,blush,SALIDA,900x450,RGBA,16-eventos-006-estilo-03,blush
16-eventos-006-sage-03,output\stickers\16-eventos\16-salida-sage-03.png,EVENTOS,texto,sage,SALIDA,900x450,RGBA,16-eventos-006-estilo-03,sage
16-eventos-006-sky-03,output\stickers\16-eventos\16-salida-sky-03.png,EVENTOS,texto,sky,SALIDA,900x450,RGBA,16-eventos-006-estilo-03,sky
16-eventos-006-sand-03,output\stickers\16-eventos\16-salida-sand-03.png,EVENTOS,texto,sand,SALIDA,900x450,RGBA,16-eventos-006-estilo-03,sand
16-eventos-006-neutral-03,output\stickers\16-eventos\16-salida-neutral-03.png,EVENTOS,texto,neutral,SALIDA,900x450,RGBA,16-eventos-006-estilo-03,neutral
16-eventos-006-multicolor-03,output\stickers\16-eventos\16-salida-multicolor-03.png,EVENTOS,texto,multicolor,SALIDA,900x450,RGBA,16-eventos-006-estilo-03,multicolor
16-eventos-007-lavender-01,output\stickers\16-eventos\16-cita-lavender-01.png,EVENTOS,texto,lavender,CITA,900x450,RGBA,16-eventos-007-estilo-01,lavender
16-eventos-007-blush-01,output\stickers\16-eventos\16-cita-blush-01.png,EVENTOS,texto,blush,CITA,900x450,RGBA,16-eventos-007-estilo-01,blush
16-eventos-007-sage-01,output\stickers\16-eventos\16-cita-sage-01.png,EVENTOS,texto,sage,CITA,900x450,RGBA,16-eventos-007-estilo-01,sage
16-eventos-007-sky-01,output\stickers\16-eventos\16-cita-sky-01.png,EVENTOS,texto,sky,CITA,900x450,RGBA,16-eventos-007-estilo-01,sky
16-eventos-007-sand-01,output\stickers\16-eventos\16-cita-sand-01.png,EVENTOS,texto,sand,CITA,900x450,RGBA,16-eventos-007-estilo-01,sand
16-eventos-007-neutral-01,output\stickers\16-eventos\16-cita-neutral-01.png,EVENTOS,texto,neutral,CITA,900x450,RGBA,16-eventos-007-estilo-01,neutral
16-eventos-007-multicolor-01,output\stickers\16-eventos\16-cita-multicolor-01.png,EVENTOS,texto,multicolor,CITA,900x450,RGBA,16-eventos-007-estilo-01,multicolor
16-eventos-007-lavender-02,output\stickers\16-eventos\16-cita-lavender-02.png,EVENTOS,texto,lavender,CITA,900x450,RGBA,16-eventos-007-estilo-02,lavender
16-eventos-007-blush-02,output\stickers\16-eventos\16-cita-blush-02.png,EVENTOS,texto,blush,CITA,900x450,RGBA,16-eventos-007-estilo-02,blush
16-eventos-007-sage-02,output\stickers\16-eventos\16-cita-sage-02.png,EVENTOS,texto,sage,CITA,900x450,RGBA,16-eventos-007-estilo-02,sage
16-eventos-007-sky-02,output\stickers\16-eventos\16-cita-sky-02.png,EVENTOS,texto,sky,CITA,900x450,RGBA,16-eventos-007-estilo-02,sky
16-eventos-007-sand-02,output\stickers\16-eventos\16-cita-sand-02.png,EVENTOS,texto,sand,CITA,900x450,RGBA,16-eventos-007-estilo-02,sand
16-eventos-007-neutral-02,output\stickers\16-eventos\16-cita-neutral-02.png,EVENTOS,texto,neutral,CITA,900x450,RGBA,16-eventos-007-estilo-02,neutral
16-eventos-007-multicolor-02,output\stickers\16-eventos\16-cita-multicolor-02.png,EVENTOS,texto,multicolor,CITA,900x450,RGBA,16-eventos-007-estilo-02,multicolor
16-eventos-007-lavender-03,output\stickers\16-eventos\16-cita-lavender-03.png,EVENTOS,texto,lavender,CITA,900x450,RGBA,16-eventos-007-estilo-03,lavender
16-eventos-007-blush-03,output\stickers\16-eventos\16-cita-blush-03.png,EVENTOS,texto,blush,CITA,900x450,RGBA,16-eventos-007-estilo-03,blush
16-eventos-007-sage-03,output\stickers\16-eventos\16-cita-sage-03.png,EVENTOS,texto,sage,CITA,900x450,RGBA,16-eventos-007-estilo-03,sage
16-eventos-007-sky-03,output\stickers\16-eventos\16-cita-sky-03.png,EVENTOS,texto,sky,CITA,900x450,RGBA,16-eventos-007-estilo-03,sky
16-eventos-007-sand-03,output\stickers\16-eventos\16-cita-sand-03.png,EVENTOS,texto,sand,CITA,900x450,RGBA,16-eventos-007-estilo-03,sand
16-eventos-007-neutral-03,output\stickers\16-eventos\16-cita-neutral-03.png,EVENTOS,texto,neutral,CITA,900x450,RGBA,16-eventos-007-estilo-03,neutral
16-eventos-007-multicolor-03,output\stickers\16-eventos\16-cita-multicolor-03.png,EVENTOS,texto,multicolor,CITA,900x450,RGBA,16-eventos-007-estilo-03,multicolor
16-eventos-008-lavender-01,output\stickers\16-eventos\16-evento-lavender-01.png,EVENTOS,texto,lavender,EVENTO,900x450,RGBA,16-eventos-008-estilo-01,lavender
16-eventos-008-blush-01,output\stickers\16-eventos\16-evento-blush-01.png,EVENTOS,texto,blush,EVENTO,900x450,RGBA,16-eventos-008-estilo-01,blush
16-eventos-008-sage-01,output\stickers\16-eventos\16-evento-sage-01.png,EVENTOS,texto,sage,EVENTO,900x450,RGBA,16-eventos-008-estilo-01,sage
16-eventos-008-sky-01,output\stickers\16-eventos\16-evento-sky-01.png,EVENTOS,texto,sky,EVENTO,900x450,RGBA,16-eventos-008-estilo-01,sky
16-eventos-008-sand-01,output\stickers\16-eventos\16-evento-sand-01.png,EVENTOS,texto,sand,EVENTO,900x450,RGBA,16-eventos-008-estilo-01,sand
16-eventos-008-neutral-01,output\stickers\16-eventos\16-evento-neutral-01.png,EVENTOS,texto,neutral,EVENTO,900x450,RGBA,16-eventos-008-estilo-01,neutral
16-eventos-008-multicolor-01,output\stickers\16-eventos\16-evento-multicolor-01.png,EVENTOS,texto,multicolor,EVENTO,900x450,RGBA,16-eventos-008-estilo-01,multicolor
16-eventos-008-lavender-02,output\stickers\16-eventos\16-evento-lavender-02.png,EVENTOS,texto,lavender,EVENTO,900x450,RGBA,16-eventos-008-estilo-02,lavender
16-eventos-008-blush-02,output\stickers\16-eventos\16-evento-blush-02.png,EVENTOS,texto,blush,EVENTO,900x450,RGBA,16-eventos-008-estilo-02,blush
16-eventos-008-sage-02,output\stickers\16-eventos\16-evento-sage-02.png,EVENTOS,texto,sage,EVENTO,900x450,RGBA,16-eventos-008-estilo-02,sage
16-eventos-008-sky-02,output\stickers\16-eventos\16-evento-sky-02.png,EVENTOS,texto,sky,EVENTO,900x450,RGBA,16-eventos-008-estilo-02,sky
16-eventos-008-sand-02,output\stickers\16-eventos\16-evento-sand-02.png,EVENTOS,texto,sand,EVENTO,900x450,RGBA,16-eventos-008-estilo-02,sand
16-eventos-008-neutral-02,output\stickers\16-eventos\16-evento-neutral-02.png,EVENTOS,texto,neutral,EVENTO,900x450,RGBA,16-eventos-008-estilo-02,neutral
16-eventos-008-multicolor-02,output\stickers\16-eventos\16-evento-multicolor-02.png,EVENTOS,texto,multicolor,EVENTO,900x450,RGBA,16-eventos-008-estilo-02,multicolor
16-eventos-008-lavender-03,output\stickers\16-eventos\16-evento-lavender-03.png,EVENTOS,texto,lavender,EVENTO,900x450,RGBA,16-eventos-008-estilo-03,lavender
16-eventos-008-blush-03,output\stickers\16-eventos\16-evento-blush-03.png,EVENTOS,texto,blush,EVENTO,900x450,RGBA,16-eventos-008-estilo-03,blush
16-eventos-008-sage-03,output\stickers\16-eventos\16-evento-sage-03.png,EVENTOS,texto,sage,EVENTO,900x450,RGBA,16-eventos-008-estilo-03,sage
16-eventos-008-sky-03,output\stickers\16-eventos\16-evento-sky-03.png,EVENTOS,texto,sky,EVENTO,900x450,RGBA,16-eventos-008-estilo-03,sky
16-eventos-008-sand-03,output\stickers\16-eventos\16-evento-sand-03.png,EVENTOS,texto,sand,EVENTO,900x450,RGBA,16-eventos-008-estilo-03,sand
16-eventos-008-neutral-03,output\stickers\16-eventos\16-evento-neutral-03.png,EVENTOS,texto,neutral,EVENTO,900x450,RGBA,16-eventos-008-estilo-03,neutral
16-eventos-008-multicolor-03,output\stickers\16-eventos\16-evento-multicolor-03.png,EVENTOS,texto,multicolor,EVENTO,900x450,RGBA,16-eventos-008-estilo-03,multicolor
16-eventos-009-lavender-01,output\stickers\16-eventos\16-regalo-lavender-01.png,EVENTOS,texto,lavender,REGALO,900x450,RGBA,16-eventos-009-estilo-01,lavender
16-eventos-009-blush-01,output\stickers\16-eventos\16-regalo-blush-01.png,EVENTOS,texto,blush,REGALO,900x450,RGBA,16-eventos-009-estilo-01,blush
16-eventos-009-sage-01,output\stickers\16-eventos\16-regalo-sage-01.png,EVENTOS,texto,sage,REGALO,900x450,RGBA,16-eventos-009-estilo-01,sage
16-eventos-009-sky-01,output\stickers\16-eventos\16-regalo-sky-01.png,EVENTOS,texto,sky,REGALO,900x450,RGBA,16-eventos-009-estilo-01,sky
16-eventos-009-sand-01,output\stickers\16-eventos\16-regalo-sand-01.png,EVENTOS,texto,sand,REGALO,900x450,RGBA,16-eventos-009-estilo-01,sand
16-eventos-009-neutral-01,output\stickers\16-eventos\16-regalo-neutral-01.png,EVENTOS,texto,neutral,REGALO,900x450,RGBA,16-eventos-009-estilo-01,neutral
16-eventos-009-multicolor-01,output\stickers\16-eventos\16-regalo-multicolor-01.png,EVENTOS,texto,multicolor,REGALO,900x450,RGBA,16-eventos-009-estilo-01,multicolor
16-eventos-009-lavender-02,output\stickers\16-eventos\16-regalo-lavender-02.png,EVENTOS,texto,lavender,REGALO,900x450,RGBA,16-eventos-009-estilo-02,lavender
16-eventos-009-blush-02,output\stickers\16-eventos\16-regalo-blush-02.png,EVENTOS,texto,blush,REGALO,900x450,RGBA,16-eventos-009-estilo-02,blush
16-eventos-009-sage-02,output\stickers\16-eventos\16-regalo-sage-02.png,EVENTOS,texto,sage,REGALO,900x450,RGBA,16-eventos-009-estilo-02,sage
16-eventos-009-sky-02,output\stickers\16-eventos\16-regalo-sky-02.png,EVENTOS,texto,sky,REGALO,900x450,RGBA,16-eventos-009-estilo-02,sky
16-eventos-009-sand-02,output\stickers\16-eventos\16-regalo-sand-02.png,EVENTOS,texto,sand,REGALO,900x450,RGBA,16-eventos-009-estilo-02,sand
16-eventos-009-neutral-02,output\stickers\16-eventos\16-regalo-neutral-02.png,EVENTOS,texto,neutral,REGALO,900x450,RGBA,16-eventos-009-estilo-02,neutral
16-eventos-009-multicolor-02,output\stickers\16-eventos\16-regalo-multicolor-02.png,EVENTOS,texto,multicolor,REGALO,900x450,RGBA,16-eventos-009-estilo-02,multicolor
16-eventos-009-lavender-03,output\stickers\16-eventos\16-regalo-lavender-03.png,EVENTOS,texto,lavender,REGALO,900x450,RGBA,16-eventos-009-estilo-03,lavender
16-eventos-009-blush-03,output\stickers\16-eventos\16-regalo-blush-03.png,EVENTOS,texto,blush,REGALO,900x450,RGBA,16-eventos-009-estilo-03,blush
16-eventos-009-sage-03,output\stickers\16-eventos\16-regalo-sage-03.png,EVENTOS,texto,sage,REGALO,900x450,RGBA,16-eventos-009-estilo-03,sage
16-eventos-009-sky-03,output\stickers\16-eventos\16-regalo-sky-03.png,EVENTOS,texto,sky,REGALO,900x450,RGBA,16-eventos-009-estilo-03,sky
16-eventos-009-sand-03,output\stickers\16-eventos\16-regalo-sand-03.png,EVENTOS,texto,sand,REGALO,900x450,RGBA,16-eventos-009-estilo-03,sand
16-eventos-009-neutral-03,output\stickers\16-eventos\16-regalo-neutral-03.png,EVENTOS,texto,neutral,REGALO,900x450,RGBA,16-eventos-009-estilo-03,neutral
16-eventos-009-multicolor-03,output\stickers\16-eventos\16-regalo-multicolor-03.png,EVENTOS,texto,multicolor,REGALO,900x450,RGBA,16-eventos-009-estilo-03,multicolor
16-eventos-010-lavender-01,output\stickers\16-eventos\16-invitacion-lavender-01.png,EVENTOS,texto,lavender,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-01,lavender
16-eventos-010-blush-01,output\stickers\16-eventos\16-invitacion-blush-01.png,EVENTOS,texto,blush,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-01,blush
16-eventos-010-sage-01,output\stickers\16-eventos\16-invitacion-sage-01.png,EVENTOS,texto,sage,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-01,sage
16-eventos-010-sky-01,output\stickers\16-eventos\16-invitacion-sky-01.png,EVENTOS,texto,sky,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-01,sky
16-eventos-010-sand-01,output\stickers\16-eventos\16-invitacion-sand-01.png,EVENTOS,texto,sand,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-01,sand
16-eventos-010-neutral-01,output\stickers\16-eventos\16-invitacion-neutral-01.png,EVENTOS,texto,neutral,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-01,neutral
16-eventos-010-multicolor-01,output\stickers\16-eventos\16-invitacion-multicolor-01.png,EVENTOS,texto,multicolor,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-01,multicolor
16-eventos-010-lavender-02,output\stickers\16-eventos\16-invitacion-lavender-02.png,EVENTOS,texto,lavender,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-02,lavender
16-eventos-010-blush-02,output\stickers\16-eventos\16-invitacion-blush-02.png,EVENTOS,texto,blush,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-02,blush
16-eventos-010-sage-02,output\stickers\16-eventos\16-invitacion-sage-02.png,EVENTOS,texto,sage,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-02,sage
16-eventos-010-sky-02,output\stickers\16-eventos\16-invitacion-sky-02.png,EVENTOS,texto,sky,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-02,sky
16-eventos-010-sand-02,output\stickers\16-eventos\16-invitacion-sand-02.png,EVENTOS,texto,sand,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-02,sand
16-eventos-010-neutral-02,output\stickers\16-eventos\16-invitacion-neutral-02.png,EVENTOS,texto,neutral,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-02,neutral
16-eventos-010-multicolor-02,output\stickers\16-eventos\16-invitacion-multicolor-02.png,EVENTOS,texto,multicolor,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-02,multicolor
16-eventos-010-lavender-03,output\stickers\16-eventos\16-invitacion-lavender-03.png,EVENTOS,texto,lavender,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-03,lavender
16-eventos-010-blush-03,output\stickers\16-eventos\16-invitacion-blush-03.png,EVENTOS,texto,blush,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-03,blush
16-eventos-010-sage-03,output\stickers\16-eventos\16-invitacion-sage-03.png,EVENTOS,texto,sage,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-03,sage
16-eventos-010-sky-03,output\stickers\16-eventos\16-invitacion-sky-03.png,EVENTOS,texto,sky,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-03,sky
16-eventos-010-sand-03,output\stickers\16-eventos\16-invitacion-sand-03.png,EVENTOS,texto,sand,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-03,sand
16-eventos-010-neutral-03,output\stickers\16-eventos\16-invitacion-neutral-03.png,EVENTOS,texto,neutral,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-03,neutral
16-eventos-010-multicolor-03,output\stickers\16-eventos\16-invitacion-multicolor-03.png,EVENTOS,texto,multicolor,INVITACIÓN,900x450,RGBA,16-eventos-010-estilo-03,multicolor
17-clima-001-lavender-01,output\stickers\17-clima\17-sol-lavender-01.png,CLIMA,texto,lavender,SOL,900x450,RGBA,17-clima-001-estilo-01,lavender
17-clima-001-blush-01,output\stickers\17-clima\17-sol-blush-01.png,CLIMA,texto,blush,SOL,900x450,RGBA,17-clima-001-estilo-01,blush
17-clima-001-sage-01,output\stickers\17-clima\17-sol-sage-01.png,CLIMA,texto,sage,SOL,900x450,RGBA,17-clima-001-estilo-01,sage
17-clima-001-sky-01,output\stickers\17-clima\17-sol-sky-01.png,CLIMA,texto,sky,SOL,900x450,RGBA,17-clima-001-estilo-01,sky
17-clima-001-sand-01,output\stickers\17-clima\17-sol-sand-01.png,CLIMA,texto,sand,SOL,900x450,RGBA,17-clima-001-estilo-01,sand
17-clima-001-neutral-01,output\stickers\17-clima\17-sol-neutral-01.png,CLIMA,texto,neutral,SOL,900x450,RGBA,17-clima-001-estilo-01,neutral
17-clima-001-multicolor-01,output\stickers\17-clima\17-sol-multicolor-01.png,CLIMA,texto,multicolor,SOL,900x450,RGBA,17-clima-001-estilo-01,multicolor
17-clima-001-lavender-02,output\stickers\17-clima\17-sol-lavender-02.png,CLIMA,texto,lavender,SOL,900x450,RGBA,17-clima-001-estilo-02,lavender
17-clima-001-blush-02,output\stickers\17-clima\17-sol-blush-02.png,CLIMA,texto,blush,SOL,900x450,RGBA,17-clima-001-estilo-02,blush
17-clima-001-sage-02,output\stickers\17-clima\17-sol-sage-02.png,CLIMA,texto,sage,SOL,900x450,RGBA,17-clima-001-estilo-02,sage
17-clima-001-sky-02,output\stickers\17-clima\17-sol-sky-02.png,CLIMA,texto,sky,SOL,900x450,RGBA,17-clima-001-estilo-02,sky
17-clima-001-sand-02,output\stickers\17-clima\17-sol-sand-02.png,CLIMA,texto,sand,SOL,900x450,RGBA,17-clima-001-estilo-02,sand
17-clima-001-neutral-02,output\stickers\17-clima\17-sol-neutral-02.png,CLIMA,texto,neutral,SOL,900x450,RGBA,17-clima-001-estilo-02,neutral
17-clima-001-multicolor-02,output\stickers\17-clima\17-sol-multicolor-02.png,CLIMA,texto,multicolor,SOL,900x450,RGBA,17-clima-001-estilo-02,multicolor
17-clima-001-lavender-03,output\stickers\17-clima\17-sol-lavender-03.png,CLIMA,texto,lavender,SOL,900x450,RGBA,17-clima-001-estilo-03,lavender
17-clima-001-blush-03,output\stickers\17-clima\17-sol-blush-03.png,CLIMA,texto,blush,SOL,900x450,RGBA,17-clima-001-estilo-03,blush
17-clima-001-sage-03,output\stickers\17-clima\17-sol-sage-03.png,CLIMA,texto,sage,SOL,900x450,RGBA,17-clima-001-estilo-03,sage
17-clima-001-sky-03,output\stickers\17-clima\17-sol-sky-03.png,CLIMA,texto,sky,SOL,900x450,RGBA,17-clima-001-estilo-03,sky
17-clima-001-sand-03,output\stickers\17-clima\17-sol-sand-03.png,CLIMA,texto,sand,SOL,900x450,RGBA,17-clima-001-estilo-03,sand
17-clima-001-neutral-03,output\stickers\17-clima\17-sol-neutral-03.png,CLIMA,texto,neutral,SOL,900x450,RGBA,17-clima-001-estilo-03,neutral
17-clima-001-multicolor-03,output\stickers\17-clima\17-sol-multicolor-03.png,CLIMA,texto,multicolor,SOL,900x450,RGBA,17-clima-001-estilo-03,multicolor
17-clima-002-lavender-01,output\stickers\17-clima\17-nublado-lavender-01.png,CLIMA,texto,lavender,NUBLADO,900x450,RGBA,17-clima-002-estilo-01,lavender
17-clima-002-blush-01,output\stickers\17-clima\17-nublado-blush-01.png,CLIMA,texto,blush,NUBLADO,900x450,RGBA,17-clima-002-estilo-01,blush
17-clima-002-sage-01,output\stickers\17-clima\17-nublado-sage-01.png,CLIMA,texto,sage,NUBLADO,900x450,RGBA,17-clima-002-estilo-01,sage
17-clima-002-sky-01,output\stickers\17-clima\17-nublado-sky-01.png,CLIMA,texto,sky,NUBLADO,900x450,RGBA,17-clima-002-estilo-01,sky
17-clima-002-sand-01,output\stickers\17-clima\17-nublado-sand-01.png,CLIMA,texto,sand,NUBLADO,900x450,RGBA,17-clima-002-estilo-01,sand
17-clima-002-neutral-01,output\stickers\17-clima\17-nublado-neutral-01.png,CLIMA,texto,neutral,NUBLADO,900x450,RGBA,17-clima-002-estilo-01,neutral
17-clima-002-multicolor-01,output\stickers\17-clima\17-nublado-multicolor-01.png,CLIMA,texto,multicolor,NUBLADO,900x450,RGBA,17-clima-002-estilo-01,multicolor
17-clima-002-lavender-02,output\stickers\17-clima\17-nublado-lavender-02.png,CLIMA,texto,lavender,NUBLADO,900x450,RGBA,17-clima-002-estilo-02,lavender
17-clima-002-blush-02,output\stickers\17-clima\17-nublado-blush-02.png,CLIMA,texto,blush,NUBLADO,900x450,RGBA,17-clima-002-estilo-02,blush
17-clima-002-sage-02,output\stickers\17-clima\17-nublado-sage-02.png,CLIMA,texto,sage,NUBLADO,900x450,RGBA,17-clima-002-estilo-02,sage
17-clima-002-sky-02,output\stickers\17-clima\17-nublado-sky-02.png,CLIMA,texto,sky,NUBLADO,900x450,RGBA,17-clima-002-estilo-02,sky
17-clima-002-sand-02,output\stickers\17-clima\17-nublado-sand-02.png,CLIMA,texto,sand,NUBLADO,900x450,RGBA,17-clima-002-estilo-02,sand
17-clima-002-neutral-02,output\stickers\17-clima\17-nublado-neutral-02.png,CLIMA,texto,neutral,NUBLADO,900x450,RGBA,17-clima-002-estilo-02,neutral
17-clima-002-multicolor-02,output\stickers\17-clima\17-nublado-multicolor-02.png,CLIMA,texto,multicolor,NUBLADO,900x450,RGBA,17-clima-002-estilo-02,multicolor
17-clima-002-lavender-03,output\stickers\17-clima\17-nublado-lavender-03.png,CLIMA,texto,lavender,NUBLADO,900x450,RGBA,17-clima-002-estilo-03,lavender
17-clima-002-blush-03,output\stickers\17-clima\17-nublado-blush-03.png,CLIMA,texto,blush,NUBLADO,900x450,RGBA,17-clima-002-estilo-03,blush
17-clima-002-sage-03,output\stickers\17-clima\17-nublado-sage-03.png,CLIMA,texto,sage,NUBLADO,900x450,RGBA,17-clima-002-estilo-03,sage
17-clima-002-sky-03,output\stickers\17-clima\17-nublado-sky-03.png,CLIMA,texto,sky,NUBLADO,900x450,RGBA,17-clima-002-estilo-03,sky
17-clima-002-sand-03,output\stickers\17-clima\17-nublado-sand-03.png,CLIMA,texto,sand,NUBLADO,900x450,RGBA,17-clima-002-estilo-03,sand
17-clima-002-neutral-03,output\stickers\17-clima\17-nublado-neutral-03.png,CLIMA,texto,neutral,NUBLADO,900x450,RGBA,17-clima-002-estilo-03,neutral
